bug id,severity
1207024,minor
1207025,normal
1207026,major
1207028,trivial
1207030,minor
1207031,trivial
1207034,critical
1207041,trivial
1207051,normal
1207056,critical
1207059,blocker
1207061,major
1207064,normal
1207068,blocker
1207070,critical
1207084,normal
1207088,minor
1207090,major
1207099,enhancement
1207109,critical
1207110,enhancement
1207113,normal
1207114,minor
1207118,enhancement
1207119,critical
1207128,enhancement
1207129,minor
1207134,major
1207136,normal
1207143,trivial
1207144,blocker
1207153,enhancement
1207157,enhancement
1207159,enhancement
1207161,blocker
1207162,blocker
1207165,major
1207167,trivial
1207170,trivial
1207173,minor
1207175,enhancement
1207176,trivial
1207180,major
1207181,critical
1207183,major
1207184,enhancement
1207188,normal
1207190,normal
1207198,normal
1207200,enhancement
1207205,minor
1207206,trivial
1207207,trivial
1207210,minor
1207214,trivial
1207220,normal
1207228,blocker
1207232,blocker
1207233,trivial
1207234,enhancement
1207236,normal
1207238,enhancement
1207245,blocker
1207253,critical
1207254,trivial
1207256,trivial
1207257,major
1207258,critical
1207261,major
1207262,trivial
1207265,minor
1207266,enhancement
1207270,blocker
1207272,blocker
1207274,critical
1207277,major
1207278,major
1207283,blocker
1207288,trivial
1207296,normal
1207298,enhancement
1207310,critical
1207311,blocker
1207312,normal
1207321,critical
1207326,enhancement
1207328,trivial
1207332,trivial
1207341,enhancement
1207343,blocker
1207355,enhancement
1207368,trivial
1207374,trivial
1207376,trivial
1207378,minor
1207381,normal
1207382,minor
1207384,enhancement
1207385,trivial
1207386,major
1207387,normal
1207388,blocker
1207397,enhancement
1207400,normal
1207401,enhancement
1207410,minor
1207412,trivial
1207413,trivial
1207416,blocker
1207419,enhancement
1207420,critical
1207426,normal
1207427,normal
1207429,blocker
1207431,trivial
1207436,blocker
1207437,normal
1207439,enhancement
1207441,minor
1207442,minor
1207449,critical
1207450,minor
1207451,enhancement
1207454,major
1207455,trivial
1207462,normal
1207465,enhancement
1207467,critical
1207475,normal
1207478,blocker
1207489,critical
1207512,critical
1207519,trivial
1207520,normal
1207523,blocker
1207528,critical
1207537,trivial
1207539,critical
1207546,normal
1207550,trivial
1207556,minor
1207559,blocker
1207560,minor
1207567,normal
1207569,minor
1207570,trivial
1207571,normal
1207572,enhancement
1207574,normal
1207583,minor
1207590,enhancement
1207594,critical
1207596,critical
1207601,major
1207602,blocker
1207603,enhancement
1207606,enhancement
1207620,critical
1207628,critical
1207633,trivial
1207634,enhancement
1207635,minor
1207644,minor
1207651,critical
1207652,blocker
1207656,minor
1207661,enhancement
1207665,major
1207667,normal
1207668,enhancement
1207672,trivial
1207674,enhancement
1207678,enhancement
1207679,trivial
1207693,normal
1207696,critical
1207698,normal
1207700,major
1207703,blocker
1207711,critical
1207713,blocker
1207715,minor
1207722,major
1207727,enhancement
1207730,major
1207734,blocker
1207740,enhancement
1207741,major
1207742,blocker
1207743,enhancement
1207744,critical
1207750,enhancement
1207752,normal
1207761,blocker
1207764,enhancement
1207766,normal
1207778,normal
1207779,minor
1207781,trivial
1207784,critical
1207785,minor
1207790,trivial
1207793,major
1207798,minor
1207821,normal
1207824,major
1207827,trivial
1207830,blocker
1207838,minor
1207841,trivial
1207843,normal
1207850,blocker
1207862,minor
1207863,normal
1207871,blocker
1207873,blocker
1207875,major
1207878,trivial
1207881,critical
1207882,critical
1207883,critical
1207886,blocker
1207887,major
1207888,major
1207890,blocker
1207893,enhancement
1207895,enhancement
1207897,major
1207903,normal
1207904,major
1207905,major
1207907,blocker
1207909,major
1207910,blocker
1207912,blocker
1207914,major
1207915,trivial
1207917,normal
1207918,trivial
1207921,enhancement
1207922,minor
1207923,major
1207924,minor
1207925,enhancement
1207927,major
1207929,major
1207931,blocker
1207933,critical
1207934,minor
1207938,major
1207940,normal
1207941,blocker
1207943,minor
1207944,blocker
1207946,major
1207951,enhancement
1207958,major
1207963,minor
1207964,normal
1207967,minor
1207969,major
1207972,blocker
1207973,major
1207975,trivial
1207979,enhancement
1207984,normal
1207987,critical
1207993,major
1208002,enhancement
1208008,critical
1208015,major
1208019,minor
1208026,critical
1208031,minor
1208035,enhancement
1208038,enhancement
1208041,critical
1208043,blocker
1208048,major
1208054,critical
1208055,enhancement
1208059,enhancement
1208060,minor
1208062,normal
1208067,enhancement
1208068,blocker
1208071,major
1208072,trivial
1208076,normal
1208080,normal
1208096,blocker
1208100,minor
1208106,normal
1208110,critical
1208113,critical
1208114,trivial
1208124,trivial
1208136,normal
1208149,major
1208157,normal
1208160,trivial
1208164,normal
1208169,minor
1208176,minor
1208191,blocker
1208192,trivial
1208197,enhancement
1208198,normal
1208200,trivial
1208211,blocker
1208217,blocker
1208221,normal
1208225,minor
1208226,normal
1208228,critical
1208233,critical
1208234,blocker
1208245,enhancement
1208248,blocker
1208254,major
1208259,critical
1208262,major
1208269,trivial
1208271,blocker
1208272,normal
1208273,trivial
1208275,blocker
1208276,enhancement
1208278,minor
1208283,blocker
1208285,normal
1208289,enhancement
1208293,enhancement
1208296,critical
1208297,major
1208300,trivial
1208302,blocker
1208316,minor
1208318,blocker
1208320,critical
1208327,minor
1208328,enhancement
1208332,critical
1208339,normal
1208341,normal
1208342,minor
1208344,blocker
1208345,blocker
1208348,major
1208349,normal
1208353,enhancement
1208354,enhancement
1208355,minor
1208356,normal
1208357,minor
1208365,major
1208371,trivial
1208372,major
1208373,trivial
1208375,major
1208378,blocker
1208379,normal
1208380,minor
1208382,enhancement
1208383,normal
1208384,minor
1208385,enhancement
1208390,major
1208403,enhancement
1208411,blocker
1208412,critical
1208413,blocker
1208415,enhancement
1208417,critical
1208419,major
1208423,critical
1208426,trivial
1208427,blocker
1208433,blocker
1208436,enhancement
1208437,normal
1208438,enhancement
1208442,major
1208447,critical
1208456,enhancement
1208457,major
1208464,trivial
1208465,minor
1208473,critical
1208476,trivial
1208493,trivial
1208501,blocker
1208502,critical
1208513,blocker
1208516,major
1208517,critical
1208526,minor
1208550,trivial
1208554,enhancement
1208559,blocker
1208560,major
1208566,enhancement
1208567,blocker
1208578,normal
1208579,major
1208584,minor
1208593,blocker
1208594,minor
1208597,critical
1208621,major
1208622,normal
1208623,major
1208624,critical
1208627,normal
1208628,trivial
1208629,blocker
1208630,normal
1208635,minor
1208636,trivial
1208638,blocker
1208640,enhancement
1208644,normal
1208645,enhancement
1208646,normal
1208654,minor
1208656,trivial
1208657,blocker
1208661,major
1208663,normal
1208664,normal
1208665,enhancement
1208666,trivial
1208673,minor
1208674,critical
1208677,minor
1208680,blocker
1208682,blocker
1208687,trivial
1208696,enhancement
1208707,major
1208710,minor
1208719,critical
1208721,trivial
1208730,normal
1208735,critical
1208736,critical
1208737,normal
1208738,minor
1208740,trivial
1208742,critical
1208744,minor
1208748,blocker
1208751,enhancement
1208755,minor
1208758,major
1208762,critical
1208764,blocker
1208767,trivial
1208769,enhancement
1208773,enhancement
1208776,critical
1208779,trivial
1208780,blocker
1208781,normal
1208786,major
1208787,normal
1208789,blocker
1208799,critical
1208805,normal
1208808,critical
1208814,critical
1208815,normal
1208817,blocker
1208818,major
1208819,blocker
1208824,blocker
1208827,enhancement
1208829,critical
1208830,enhancement
1208833,enhancement
1208835,major
1208840,critical
1208842,major
1208847,critical
1208850,enhancement
1208851,major
1208856,enhancement
1208861,major
1208875,critical
1208876,minor
1208884,enhancement
1208885,normal
1208886,normal
1208890,enhancement
1208892,normal
1208895,critical
1208896,normal
1208897,normal
1208899,enhancement
1208900,enhancement
1208901,trivial
1208902,trivial
1208903,minor
1208904,trivial
1208905,major
1208906,minor
1208908,normal
1208909,trivial
1208910,critical
1208917,critical
1208918,major
1208921,major
1208922,critical
1208923,critical
1208925,normal
1208927,critical
1208928,trivial
1208929,normal
1208930,normal
1208931,blocker
1208932,critical
1208933,blocker
1208934,major
1208935,normal
1208936,enhancement
1208937,minor
1208938,trivial
1208940,major
1208943,normal
1208944,trivial
1208945,major
1208946,enhancement
1208948,major
1208949,normal
1208951,trivial
1208953,critical
1208955,trivial
1208957,enhancement
1208969,normal
1208973,enhancement
1208974,critical
1208975,enhancement
1208977,blocker
1208978,trivial
1208985,trivial
1208989,enhancement
1208993,normal
1208994,minor
1208995,major
1209001,critical
1209008,normal
1209014,critical
1209017,normal
1209018,blocker
1209019,minor
1209022,trivial
1209026,enhancement
1209033,minor
1209035,major
1209037,blocker
1209039,minor
1209040,major
1209061,critical
1209066,minor
1209080,normal
1209081,critical
1209095,critical
1209100,minor
1209102,major
1209107,trivial
1209113,minor
1209118,critical
1209121,critical
1209124,trivial
1209132,enhancement
1209141,trivial
1209142,blocker
1209144,trivial
1209147,critical
1209155,major
1209162,enhancement
1209163,trivial
1209164,trivial
1209181,critical
1209186,blocker
1209193,critical
1209194,critical
1209195,blocker
1209196,enhancement
1209198,normal
1209206,enhancement
1209207,normal
1209220,minor
1209227,normal
1209235,enhancement
1209236,normal
1209243,blocker
1209248,critical
1209252,major
1209260,major
1209263,major
1209265,minor
1209268,blocker
1209273,trivial
1209278,enhancement
1209279,normal
1209280,normal
1209286,normal
1209292,trivial
1209299,major
1209300,major
1209303,trivial
1209313,minor
1209314,blocker
1209317,blocker
1209318,major
1209321,enhancement
1209323,enhancement
1209324,minor
1209325,trivial
1209329,blocker
1209330,enhancement
1209337,trivial
1209340,enhancement
1209349,enhancement
1209350,major
1209351,blocker
1209355,minor
1209356,trivial
1209358,normal
1209359,minor
1209361,trivial
1209365,minor
1209366,critical
1209367,normal
1209368,major
1209374,major
1209384,blocker
1209385,normal
1209386,enhancement
1209388,critical
1209391,blocker
1209395,minor
1209398,enhancement
1209400,trivial
1209401,major
1209403,normal
1209405,normal
1209408,critical
1209409,critical
1209410,enhancement
1209411,enhancement
1209414,critical
1209426,trivial
1209428,minor
1209433,trivial
1209444,minor
1209445,major
1209446,enhancement
1209447,major
1209461,normal
1209462,major
1209464,normal
1209466,blocker
1209471,enhancement
1209480,enhancement
1209485,enhancement
1209497,major
1209500,normal
1209508,critical
1209509,critical
1209511,critical
1209515,enhancement
1209519,trivial
1209524,minor
1209525,minor
1209528,blocker
1209544,trivial
1209548,minor
1209553,trivial
1209556,trivial
1209560,trivial
1209572,minor
1209574,critical
1209578,trivial
1209585,major
1209587,critical
1209596,enhancement
1209598,blocker
1209603,minor
1209615,major
1209616,trivial
1209617,normal
1209621,trivial
1209628,blocker
1209649,major
1209658,enhancement
1209659,blocker
1209662,minor
1209666,trivial
1209671,normal
1209673,blocker
1209680,trivial
1209681,blocker
1209684,trivial
1209694,trivial
1209695,enhancement
1209696,normal
1209697,normal
1209703,trivial
1209704,trivial
1209705,minor
1209710,normal
1209715,blocker
1209724,critical
1209725,major
1209731,critical
1209734,normal
1209736,critical
1209739,minor
1209742,normal
1209744,enhancement
1209748,blocker
1209751,critical
1209754,blocker
1209755,major
1209756,trivial
1209758,blocker
1209761,normal
1209765,major
1209766,critical
1209772,blocker
1209774,blocker
1209775,normal
1209778,critical
1209779,minor
1209780,major
1209781,blocker
1209788,blocker
1209789,enhancement
1209790,major
1209801,trivial
1209802,trivial
1209803,blocker
1209805,trivial
1209806,enhancement
1209812,blocker
1209828,enhancement
1209829,trivial
1209830,minor
1209834,normal
1209838,trivial
1209839,major
1209841,normal
1209843,enhancement
1209847,trivial
1209850,major
1209852,enhancement
1209853,minor
1209864,major
1209865,normal
1209873,blocker
1209875,enhancement
1209886,normal
1209887,blocker
1209888,critical
1209890,trivial
1209896,minor
1209904,major
1209907,enhancement
1209911,minor
1209919,major
1209921,trivial
1209924,blocker
1209930,trivial
1209933,trivial
1209939,normal
1209942,normal
1209943,normal
1209945,minor
1209947,enhancement
1209952,enhancement
1209956,minor
1209957,trivial
1209962,enhancement
1209964,critical
1209969,minor
1209970,trivial
1209975,major
1209986,normal
1209987,major
1209989,blocker
1209994,blocker
1209999,enhancement
1210023,major
1210025,enhancement
1210033,trivial
1210035,enhancement
1210045,enhancement
1210050,enhancement
1210057,major
1210074,major
1210077,normal
1210086,trivial
1210099,normal
1210100,critical
1210108,normal
1210116,trivial
1210117,normal
1210125,enhancement
1210128,minor
1210132,major
1210133,trivial
1210135,enhancement
1210136,minor
1210138,normal
1210139,critical
1210142,major
1210145,major
1210157,critical
1210160,normal
1210165,critical
1210166,enhancement
1210170,normal
1210175,critical
1210179,normal
1210180,blocker
1210182,blocker
1210189,blocker
1210192,blocker
1210197,enhancement
1210203,blocker
1210205,critical
1210206,trivial
1210210,critical
1210211,critical
1210217,trivial
1210219,normal
1210222,major
1210223,blocker
1210227,normal
1210231,trivial
1210232,trivial
1210233,enhancement
1210235,enhancement
1210240,enhancement
1210245,normal
1210249,trivial
1210250,normal
1210253,normal
1210256,normal
1210257,critical
1210261,blocker
1210264,minor
1210266,enhancement
1210267,major
1210272,trivial
1210280,minor
1210282,trivial
1210286,trivial
1210289,minor
1210291,blocker
1210293,enhancement
1210294,blocker
1210295,normal
1210299,major
1210300,enhancement
1210302,blocker
1210306,major
1210307,trivial
1210308,enhancement
1210312,normal
1210315,normal
1210319,critical
1210321,critical
1210322,minor
1210325,enhancement
1210328,minor
1210329,major
1210330,minor
1210337,critical
1210340,trivial
1210341,major
1210342,enhancement
1210347,blocker
1210352,blocker
1210355,trivial
1210357,critical
1210359,major
1210360,major
1210372,trivial
1210376,minor
1210377,enhancement
1210379,trivial
1210391,critical
1210399,blocker
1210400,trivial
1210403,trivial
1210405,enhancement
1210407,major
1210408,minor
1210411,trivial
1210413,critical
1210418,minor
1210419,trivial
1210421,enhancement
1210437,blocker
1210439,normal
1210441,normal
1210444,critical
1210445,critical
1210447,enhancement
1210452,trivial
1210456,enhancement
1210459,trivial
1210463,major
1210465,major
1210470,blocker
1210477,blocker
1210479,enhancement
1210482,minor
1210485,enhancement
1210493,major
1210494,enhancement
1210496,major
1210508,blocker
1210510,major
